,Date,Latitude,Longitude,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
101,2004-10-03,31,-82,1182692,5430892,GEORGIA,13,Thunderstorm Wind,C,39,CAMDEN,JAX,EST,0,0,0,0,,,PARK/FOREST SERVICE,52.0,EG,,,,,,,,,,Cumberland Island National Park Service reported estimated winds of 60 mph and pea size hail.,,PDS
102,2004-10-03,30,-82,1182693,5430893,FLORIDA,12,Hail,C,31,DUVAL,JAX,EST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,,PDS
103,2004-12-09,33,-89,1182727,5430613,MISSISSIPPI,28,Flash Flood,C,99,NESHOBA,JAN,CST,0,0,0,0,15K,,NEWSPAPER,,,,,,,,,,,,,Several roads were flooded across southeast Neshoba county. County road 4312 had a large section washed out.,PDS
104,2004-12-09,32,-89,1182727,5430614,MISSISSIPPI,28,Thunderstorm Wind,C,99,NESHOBA,JAN,CST,0,0,0,0,30K,,NEWSPAPER,75.0,EG,,,,,,,,,,,One roof was partially blown off a home and several out buildings and car sheds were destroyed. Another home sustained minor roof damage as some shingles were blown off. Several trees and power lines were also blown down in the area.,PDS
105,2004-12-06,34,-88,1183171,5431459,ALABAMA,1,Flash Flood,C,77,LAUDERDALE,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,Flash flooding initially occurred in Florence with highways 20 and 72/43 underpass being closed due to high water. Widspread flash flooding occurred by 1400 as several roads throughout the county had at least six to twelve inches of water over the road.,PDS
106,2004-12-06,35,-88,1183171,5431460,ALABAMA,1,Flash Flood,C,83,LIMESTONE,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,"Flash flooding initially in Athens evolved into a more widespread flash flood event across the county by 1900. Several roads had six to twelve inches of water over them from Athens to Ardmore, with the flash flooding subsiding early in the morning on 7 December.",PDS
107,2004-12-06,35,-88,1183171,5431461,ALABAMA,1,Flash Flood,C,89,MADISON,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,Flash flooding occurred countywide with numerous roads having several inches of water over them from Madison to Huntsville and across the rest of the county.,PDS
108,2004-11-24,31,-91,1187131,5431509,MISSISSIPPI,28,Thunderstorm Wind,C,5,AMITE,LIX,CST,0,0,0,0,5K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,A line of severe thunderstorms blew down trees in various parts of the county.,PDS
109,2004-11-24,30,-91,1187132,5431510,LOUISIANA,22,Thunderstorm Wind,C,109,TERREBONNE,LIX,CST,0,0,0,0,15K,,NEWSPAPER,50.0,EG,,,,,,,,,,,A roof was blown off of a house.,PDS
110,2004-12-22,30,-87,1182569,5430560,FLORIDA,12,Tornado,C,91,OKALOOSA,MOB,CST,0,0,0,0,5K,,EMERGENCY MANAGER,,,,,F0,0.1,30.0,,,,,,A tornado briefly touched down at a construction site along the coast in Destin.  The tornado did minor damage to some construction equipment.,PDS
111,2004-12-06,32,-97,1183032,5432542,TEXAS,48,Thunderstorm Wind,C,139,ELLIS,FWD,CST,0,0,0,0,,,TRAINED SPOTTER,52.0,ES,,,,,,,,,,,Occurred in Forreston.,PDS
112,2004-12-06,32,-99,1182904,5430848,TEXAS,48,Tornado,C,83,COLEMAN,SJT,CST,0,0,0,0,250K,,NWS STORM SURVEY,,,,,F0,0.5,50.0,,,,,A National Weather Service storm survey team found that the damage on the south side of Santa Ana was caused by a tornado. This tornado was on the ground for 1/2 mile and was 50 yards wide. The tornado lifted at 2:21 PM CST. This tornado produced damage to the elementary school as well as to a few homes. Several out buildings were also destroyed.,,PDS
113,2004-12-06,32,-100,1182892,5430778,TEXAS,48,Thunderstorm Wind,C,81,COKE,SJT,CST,0,0,0,0,,,TRAINED SPOTTER,54.0,EG,,,,,,,,,,,,PDS
114,2004-11-02,31,-90,1187110,5431126,LOUISIANA,22,Thunderstorm Wind,C,105,TANGIPAHOA,LIX,CST,0,0,0,0,1.5K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Trees and power lines were blown down.,PDS
115,2004-11-02,30,-91,1187111,5431127,LOUISIANA,22,Tornado,C,109,TERREBONNE,LIX,CST,0,0,0,0,2K,,EMERGENCY MANAGER,,,,,F0,0.1,20.0,,,,,,A weak tornado briefly touched down on the east side of Houma causing minor roof damage to two buildings and one house. Several large tree limbs were also blown down.,PDS
116,2004-12-09,35,-86,1183174,5432205,ALABAMA,1,Thunderstorm Wind,C,49,DEKALB,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,60.0,ES,,,,,,,,,,,A few trees were blown down by thunderstorm winds.,PDS
117,2004-12-09,30,-92,1183142,5431835,LOUISIANA,22,Thunderstorm Wind,C,113,VERMILION,LCH,CST,0,0,0,0,200K,,NWS STORM SURVEY,60.0,EG,,,,,,,,,,At least half a dozen homes were damaged and several barns destroyed around Kaplan.,,PDS
118,2004-11-23,33,-95,1187049,5432373,TEXAS,48,Hail,C,423,SMITH,SHV,CST,0,0,0,0,,,GENERAL PUBLIC,1.75,,,,,,,,,,,,,PDS
119,2004-11-23,33,-95,1187050,5432374,TEXAS,48,Hail,C,459,UPSHUR,SHV,CST,0,0,0,0,,,LAW ENFORCEMENT,0.75,,,,,,,,,,,,,PDS
120,2004-11-23,33,-95,1187051,5432375,TEXAS,48,Hail,C,459,UPSHUR,SHV,CST,0,0,0,0,,,GENERAL PUBLIC,1.0,,,,,,,,,,,,,PDS
121,2004-11-23,34,-95,1187052,5432376,TEXAS,48,Hail,C,387,RED RIVER,SHV,CST,0,0,0,0,,,LAW ENFORCEMENT,1.25,,,,,,,,,,,,,PDS
122,2004-12-09,34,-87,1183174,5432206,ALABAMA,1,Thunderstorm Wind,C,43,CULLMAN,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,60.0,ES,,,,,,,,,,,A few treesand power lines were blown down by thunderstorm winds.,PDS
123,2004-12-09,34,-86,1183174,5432207,ALABAMA,1,Thunderstorm Wind,C,95,MARSHALL,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,60.0,ES,,,,,,,,,,,A few trees were blown down by thunderstorm winds.,PDS
124,2004-12-09,35,-86,1183174,5432208,ALABAMA,1,Thunderstorm Wind,C,71,JACKSON,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,60.0,ES,,,,,,,,,,,A few trees and power lines were blown down by thunderstorm winds.,PDS
125,2004-12-09,34,-86,1183174,5432209,ALABAMA,1,Thunderstorm Wind,C,49,DEKALB,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,60.0,ES,,,,,,,,,,,A few trees were blown down by thuderstorm winds.,PDS
126,2004-12-09,34,-86,1183174,5432210,ALABAMA,1,Thunderstorm Wind,C,95,MARSHALL,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,60.0,ES,,,,,,,,,,,A few trees and power lines were blown down by thunderstorm winds.,PDS
127,2004-12-09,34,-86,1183174,5432211,ALABAMA,1,Thunderstorm Wind,C,95,MARSHALL,HUN,CST,0,0,0,0,,,EMERGENCY MANAGER,60.0,ES,,,,,,,,,,,a few trees were blown down by thunderstorm winds.,PDS
128,2004-12-07,35,-88,1183172,5432202,ALABAMA,1,Thunderstorm Wind,C,33,COLBERT,HUN,CST,0,0,0,0,1K,,EMERGENCY MANAGER,50.0,ES,,,,,,,,,,,An awning was blown off of a building in Cherokee by thunderstorm winds.,PDS
129,2004-10-08,30,-90,1187091,5430967,LOUISIANA,22,Thunderstorm Wind,C,51,JEFFERSON,LIX,CST,0,0,0,0,1K,,BROADCAST MEDIA,50.0,EG,,,,,,,,,,,A few trees were blown down along Jefferson Highway.,PDS
130,2004-10-19,30,-89,1187097,5430973,MISSISSIPPI,28,Thunderstorm Wind,C,45,HANCOCK,LIX,CST,0,0,0,0,1.5K,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,Thunderstorm winds knocked down 7 to 9 trees around the Ridgewood area.,PDS
131,2004-11-24,30,-89,1187115,5431220,MISSISSIPPI,28,Tornado,C,47,HARRISON,LIX,CST,0,0,0,0,3M,,NWS STORM SURVEY,,,,,F2,1.5,50.0,,,,,,"A tornado traveled east to west on path along Dedeaux Road between Highway 49 and Three Rivers Road in the Orange Grove community.  Most of the damage was rated a F1 intensity by a NWS ground survey, however there were areas of F2 damage. A large church under-construction was heavily damaged or destroyed. Three homes and five businesses received major damage while twenty homes had minor damage. Early estimates were that damage would approach 3 million dollars.",PDS
132,2004-12-07,33,-88,1182986,5430438,ALABAMA,1,Thunderstorm Wind,C,107,PICKENS,BMX,CST,0,0,0,0,4K,,LAW ENFORCEMENT,52.0,EG,,,,,,,,,,,Several trees were blown down between Ethelsville and Carrollton.,PDS
133,2004-11-24,30,-90,1187133,5431511,LOUISIANA,22,Tornado,C,51,JEFFERSON,LIX,CST,0,0,0,0,250K,,EMERGENCY MANAGER,,,,,F1,4.5,75.0,,,,,,"A tornado touched down along an intermittent path from near Westwego to Harvey on the west bank areas of Jefferson Parish. Several law enforcement officers reported visually spotting the tornado. The most significant damage occurred in Westwego area where 25 to 30 commercial buildings suffered primarily minor damage to roofs and plate glass windows. In Harvey, a large air conditioning unit was ripped off the roof of a school and several trees were blown down.",PDS
134,2004-11-24,30,-90,1187134,5431512,LOUISIANA,22,Thunderstorm Wind,C,87,ST. BERNARD,LIX,CST,0,0,0,0,50K,,FIRE DEPT/RESCUE SQUAD,50.0,EG,,,,,,,,,,,"Several trees were blown down as well as fences. In addition, a semi trailer was blown over. Power outages also occurred impacting several industrial plants.",PDS
135,2004-11-02,30,-90,1187135,5431513,LOUISIANA,22,Tornado,C,75,PLAQUEMINES,LIX,CST,0,0,0,0,10K,,BROADCAST MEDIA,,,,,F0,0.3,25.0,,,,,,"A weak tornado's circulation was felt at a middle school. Several car winds were blown out, doors were pulled open, and some insulation was pulled from the ceiling into the classroom.",PDS
136,2004-11-27,30,-91,1187136,5431514,LOUISIANA,22,Hail,C,5,ASCENSION,LIX,CST,0,0,0,0,,,LAW ENFORCEMENT,1.75,,,,,,,,,,,,,PDS
137,2004-11-27,30,-91,1187136,5431515,LOUISIANA,22,Thunderstorm Wind,C,63,LIVINGSTON,LIX,CST,0,0,0,0,5K,,AMATEUR RADIO,50.0,EG,,,,,,,,,,,Several trees were blown down along Louisiana Highway 444 between French Settlement and Killian.,PDS
138,2004-11-24,30,-90,1187126,5431231,LOUISIANA,22,Thunderstorm Wind,C,71,ORLEANS,LIX,CST,0,0,0,0,1.5K,,FIRE DEPT/RESCUE SQUAD,50.0,EG,,,,,,,,,,,Trees and fences were knocked down and a patio canopy was blown away.,PDS
139,2004-11-24,30,-90,1187116,5431221,LOUISIANA,22,Tornado,C,103,ST. TAMMANY,LIX,CST,4,0,0,0,750K,,NWS STORM SURVEY,,,,,F2,4.0,50.0,,,,,,"A tornado touched down along an intermittent path approximately 4 miles long on the northwest side of Slidell. A NWS ground survey indicated that minor damage occurred to the south of US Highway 190 and near Centennial Park subdivision. The tornado continued to track north-northeast with the greatest damage, F2 intensity, occurring just southwest of the airport. The tornado damaged about 152 houses in the Bel Air subdivision off Airport Road with nine of the homes being declared uninhabitable.  Four people received injuries during the storm and were treated at an area hospital and released. A wind gust of 70 mph (61 knots) was recorded at the automated weather equipment (ASOS) at the Slidell Airport.",PDS
140,2004-11-24,31,-91,1187117,5431222,MISSISSIPPI,28,Thunderstorm Wind,C,157,WILKINSON,LIX,CST,0,0,0,0,1K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,A few trees were blown down.,PDS
141,2004-11-24,31,-90,1187118,5431223,MISSISSIPPI,28,Thunderstorm Wind,C,113,PIKE,LIX,CST,0,0,0,0,1.5K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Several trees and power lines were blown down at various locations around the county.,PDS
142,2004-11-24,31,-91,1187119,5431224,LOUISIANA,22,Thunderstorm Wind,C,125,WEST FELICIANA,LIX,CST,0,0,0,0,1.5K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Several trees were blown down in the north and northeast portions of the parish.,PDS
143,2004-11-24,31,-91,1187120,5431225,LOUISIANA,22,Thunderstorm Wind,C,37,EAST FELICIANA,LIX,CST,0,0,0,0,2K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Numerous trees were blown down across the parish.,PDS
144,2004-11-24,31,-91,1187121,5431226,LOUISIANA,22,Thunderstorm Wind,C,91,ST. HELENA,LIX,CST,0,0,0,0,1.5K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Several trees were blown down.,PDS
145,2004-11-24,30,-90,1187122,5431227,LOUISIANA,22,Thunderstorm Wind,C,105,TANGIPAHOA,LIX,CST,0,0,0,0,1K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,A few trees were knocked down.,PDS
146,2004-11-24,30,-91,1187123,5431228,LOUISIANA,22,Thunderstorm Wind,C,47,IBERVILLE,LIX,CST,0,0,0,0,1K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,A few trees were blown down in Grosse Tete and Plaquemine.,PDS
147,2004-11-24,30,-91,1187124,5431229,LOUISIANA,22,Thunderstorm Wind,C,63,LIVINGSTON,LIX,CST,0,0,0,0,1K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,A few trees were blown down.,PDS
148,2004-11-24,30,-90,1187125,5431230,LOUISIANA,22,Thunderstorm Wind,C,89,ST. CHARLES,LIX,CST,0,0,0,0,1.5K,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,Numerous trees were blown down at various locations around the parish.,PDS
149,2004-12-06,32,-97,1183032,5432540,TEXAS,48,Thunderstorm Wind,C,251,JOHNSON,FWD,CST,0,0,0,0,10K,,GENERAL PUBLIC,52.0,ES,,,,,,,,,,,"A barn was unroofed, power lines were blown down, and several large trees were blown down.",PDS
150,2004-11-24,30,-90,1187127,5431232,LOUISIANA,22,Thunderstorm Wind,C,103,ST. TAMMANY,LIX,CST,0,0,0,0,1.5K,,GENERAL PUBLIC,50.0,EG,,,,,,,,,,,Several trees were blown down.,PDS
151,2004-11-24,31,-91,1187128,5431233,LOUISIANA,22,Thunderstorm Wind,C,77,POINTE COUPEE,LIX,CST,0,0,0,0,1K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Power lines were knocked down along Highway 10.,PDS
152,2004-12-06,32,-96,1183032,5432541,TEXAS,48,Thunderstorm Wind,C,213,HENDERSON,FWD,CST,0,0,0,0,,,TRAINED SPOTTER,52.0,ES,,,,,,,,,,,,PDS
153,2004-12-06,32,-100,1182893,5430837,TEXAS,48,Thunderstorm Wind,C,399,RUNNELS,SJT,CST,0,0,0,0,,,TRAINED SPOTTER,61.0,EG,,,,,,,,,,Power lines were downed in Miles.,,PDS
154,2004-12-06,32,-100,1182894,5430838,TEXAS,48,Thunderstorm Wind,C,441,TAYLOR,SJT,CST,0,0,0,0,,,POST OFFICE,52.0,EG,,,,,,,,,,,,PDS
155,2004-12-06,32,-100,1182895,5430839,TEXAS,48,Thunderstorm Wind,C,441,TAYLOR,SJT,CST,0,0,0,0,,,BROADCAST MEDIA,52.0,EG,,,,,,,,,,Power lines were reported downed in Abilene.,,PDS
156,2004-12-06,32,-99,1182896,5430840,TEXAS,48,Thunderstorm Wind,C,59,CALLAHAN,SJT,CST,0,0,0,0,,,OFFICIAL NWS OBS.,52.0,EG,,,,,,,,,,,,PDS
157,2004-12-06,32,-99,1182897,5430841,TEXAS,48,Thunderstorm Wind,C,83,COLEMAN,SJT,CST,0,0,0,0,,,LAW ENFORCEMENT,52.0,EG,,,,,,,,,,High winds from a severe thunderstorm rolled a cattle trailer.,,PDS
158,2004-12-06,32,-99,1182898,5430842,TEXAS,48,Thunderstorm Wind,C,59,CALLAHAN,SJT,CST,0,0,0,0,,,POST OFFICE,52.0,EG,,,,,,,,,,High winds damaged a sign.,,PDS
159,2004-12-06,32,-99,1182899,5430843,TEXAS,48,Thunderstorm Wind,C,59,CALLAHAN,SJT,CST,0,0,0,0,,,POST OFFICE,52.0,EG,,,,,,,,,,,,PDS
160,2004-12-06,32,-99,1182900,5430844,TEXAS,48,Thunderstorm Wind,C,49,BROWN,SJT,CST,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,52.0,EG,,,,,,,,,,,,PDS
161,2004-12-06,32,-99,1182901,5430845,TEXAS,48,Hail,C,49,BROWN,SJT,CST,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,0.88,,,,,,,,,,,,,PDS
162,2004-12-06,31,-100,1182902,5430846,TEXAS,48,Thunderstorm Wind,C,327,MENARD,SJT,CST,0,0,0,0,,,OFFICIAL NWS OBS.,52.0,EG,,,,,,,,,,,,PDS
163,2004-12-06,31,-100,1182903,5430847,TEXAS,48,Hail,C,327,MENARD,SJT,CST,0,0,0,0,,,OFFICIAL NWS OBS.,0.75,,,,,,,,,,,,,PDS
164,2004-12-09,30,-90,1187143,5431524,LOUISIANA,22,Thunderstorm Wind,C,89,ST. CHARLES,LIX,CST,0,0,0,0,75K,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,Power lines were knocked down.,PDS
165,2004-12-07,31,-90,1187148,5431933,LOUISIANA,22,Thunderstorm Wind,C,103,ST. TAMMANY,LIX,CST,0,0,0,0,1.5K,,GENERAL PUBLIC,50.0,EG,,,,,,,,,,,A few trees and power lines were blown down.,PDS
166,2004-12-06,32,-99,1182905,5430849,TEXAS,48,Tornado,C,49,BROWN,SJT,CST,0,0,0,0,500K,,NWS STORM SURVEY,,,,,F1,6.0,75.0,,,,,"A National Weather Service storm survey did find tornado damage along the north end of Lake Brownwood. The tornado started at Dominion Point on the west side of Lake Brownwood. This tornado tracked to the northeast for 6 miles and was about 75 yards wide. The tornado lifted at 2:51 PM CST. There was significant damage to mobile homes at Dominion Point and Thunderbird Bay. There was lots of damage to metal out buildings. Also, numerous trees were blown down.",,PDS
167,2004-12-10,32,-84,1182906,5430850,GEORGIA,13,Thunderstorm Wind,C,321,WORTH,TAE,EST,0,0,0,0,25K,,LAW ENFORCEMENT,65.0,EG,,,,,,,,,,,"Several roofs were damaged, with shredded tin wrapped around trees.  Trees and power lines were toppled.  Reported by Worth County 911.",PDS
168,2004-11-23,31,-93,1187062,5432505,LOUISIANA,22,Tornado,C,69,NATCHITOCHES,SHV,CST,1,0,0,0,1M,,NWS STORM SURVEY,,,,,F2,20.0,300.0,,,,,,A SUPERCELL THUNDERSTORM PRODUCED A DAMAGING TORNADO THAT MOVED INTO THE SOUTHERN PORTION OF NATCHITOCHES PARISH. THE STORM MOVED IN A NORTHEAST DIRECTION...CROSSING HWY 119 EAST OF GORUM AND HWY 1 NEAR THE COMMUNITY OF GALBRAITH AND THEN PROCEEDED TO MOVE ALONG HWY 490 FOR APPROXIMATELY TWO MILES BEFORE THE HIGHWAY CURVED AWAY FROM THE STORM'S PATH.  THE STORM THEN CROSSED THE CANE RIVER NORTH OF THE COMMUNITY OF MARCO AND CROSSED THE RED RIVER...MOVING INTO GRANT PARISH.  THE PATH WIDTH RANGED FROM 100 TO 300 YARDS AND APPEARS TO HAVE STAYED ON THE GROUND CONTINUOUSLY FOR SOME 20 MILES.  PRIOR TO IT'S MOVING ALONG HWY 490...IT WAS IN MAINLY RURAL FORESTED AREAS AND OTHER THAN EXTENSIVE TREE DAMAGE...RESULTED IN ONLY ISOLATED MINOR DAMAGE TO FARM OUTBUILDINGS.  AS THE STORM MOVED ALONG HWY 490...IT DAMAGED OR DESTROYED TREES AND PROPERTY EITHER SIDE OF THE ROAD FOR A TWO MILE STRETCH.  SEVERAL HOMES SUSTAINED MODERATE TO MAJOR DAMAGE INCLUDING TWO FRAME HOMES WHICH WERE DESTROYED AND TWO MOBILE HOMES DESTROYED.  THE ONLY INJURY WAS ONE LADY WHO SUFFERED BROKEN RIBS AND A PUNCTURED LUNG.,PDS
169,2004-06-19,33,-93,1187069,5432594,ARKANSAS,5,Thunderstorm Wind,C,27,COLUMBIA,SHV,CST,1,0,0,0,20K,,NEWSPAPER,60.0,EG,,,,,,,,,,,Severe wind gusts downed a tree which fell atop a driven vehicle on U.S. Hwy 371.  The man driving the vehicle was injured and taken to a local hospital where he was treated and released.,PDS
170,2004-06-02,33,-93,1187070,5432595,ARKANSAS,5,Thunderstorm Wind,C,27,COLUMBIA,SHV,CST,1,0,0,0,40K,,NEWSPAPER,58.0,EG,,,,,,,,,,,Thunderstorm wind gusts downed trees which fell atop two pick-up trucks.  One of the drivers was injured and taken to a local hospital where he was treated and released.,PDS
171,2004-11-23,32,-93,1187061,5432504,LOUISIANA,22,Tornado,C,43,GRANT,SHV,CST,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,12.0,75.0,,,,,,"A SUPERCELL THUNDERSTORM MOVED INTO WESTERN GRANT PARISH JUST NORTH OF COLFAX AND TRACKED ACROSS THE CENTRAL PORTION OF THE PARISH TO NEAR WILLIANA.  AT THE BEGINNING OF THE DAMAGE PATH, TREES WERE BLOWN DOWN AND SNAPPED OFF.  ON THE WEST SIDE OF LAKE IATT...TREES WERE BLOWN OVER ONTO 4 HOMES.  ON THE EAST SIDE OF LAKE IATT...NEAR FAIRCLOTH...TREES WERE AGAIN SNAPPED OFF.  THE TREE DAMAGE ENDED NEAR WILLIANA.",PDS
172,2004-11-23,31,-93,1187063,5432506,LOUISIANA,22,Tornado,C,43,GRANT,SHV,CST,0,0,0,0,50K,,NWS STORM SURVEY,,,,,F0,3.0,75.0,,,,,,A SUPERCELL THUNDERSTORM SPAWNED A WEAK TORNADO THAT ENTERED SOUTHWEST GRANT PARISH SOUTH OF COLFAX AND TRACKED ACROSS THE SOUTHERN PORTION OF THE PARISH.  THE STORM TRACK BEGAN 4 MILES SOUTHWEST OF THE COMMUNITY OF PROSPECT AND TRACKED NORTHEAST FOR 3 MILES.  THE DAMAGE WAS MAINLY TREES BLOWN DOWN AND SNAPPED IN HALF.  ONE HOME UNDER CONSTRUCTION COLLAPSED.,PDS
173,2004-12-06,32,-97,1183032,5432609,TEXAS,48,Thunderstorm Wind,C,251,JOHNSON,FWD,CST,0,0,0,0,25K,,EMERGENCY MANAGER,52.0,ES,,,,,,,,,,,"Trees and power lines were blown down by high winds.  A metal carport was destroyed, a wood frame patio cover destroyed, and a house was partially unroofed.  At the intersection of FM 4 and FM 3136, an outbuilding was blown onto the road.  A wood frame farm house near this intersection had moderate damage from high winds.   Power lines were also blown down in the same area.",PDS
174,2004-12-06,33,-98,1183032,5432610,TEXAS,48,Thunderstorm Wind,C,363,PALO PINTO,FWD,CST,0,0,0,0,1K,,LAW ENFORCEMENT,52.0,ES,,,,,,,,,,,A utility pole was blown down on FM 129 near Brazos.,PDS
175,2004-12-06,32,-96,1183032,5432616,TEXAS,48,Thunderstorm Wind,C,349,NAVARRO,FWD,CST,0,0,0,0,5K,,NEWSPAPER,61.0,ES,,,,,,,,,,,"5 large trees were blown down at a residence, one onto a carport, which collapsed it onto a car under the carport.  The back porch of the home was heavily damaged.",PDS
176,2004-12-06,32,-97,1183032,5432617,TEXAS,48,Thunderstorm Wind,C,139,ELLIS,FWD,CST,0,0,0,0,5K,,NEWSPAPER,61.0,ES,,,,,,,,,,,"Over 30 trees were blown down by high winds, one onto a truck causing minor damage.",PDS
177,2004-12-06,32,-97,1183032,5432618,TEXAS,48,Thunderstorm Wind,C,251,JOHNSON,FWD,CST,0,0,0,0,5K,,NEWSPAPER,52.0,ES,,,,,,,,,,,Trees were blown down and roof damage occurred to three homes.,PDS
178,2004-12-09,34,-84,1183205,5432634,GEORGIA,13,Thunderstorm Wind,C,227,PICKENS,FFC,EST,0,0,0,0,5K,,GENERAL PUBLIC,39.0,EG,,,,,,,,,,,The public reported that a tree fell on a car while traveling on a roadway.,PDS
179,2004-12-09,34,-85,1183205,5432635,GEORGIA,13,Thunderstorm Wind,C,115,FLOYD,FFC,EST,0,0,0,0,.25K,,GOVT OFFICIAL,35.0,EG,,,,,,,,,,,The Floyd County 911 Center reported that one tree was down.,PDS
180,2004-12-09,34,-85,1183205,5432636,GEORGIA,13,Hail,C,129,GORDON,FFC,EST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,The public reported penny-sized hail.,PDS
181,2004-12-10,34,-85,1183207,5432639,GEORGIA,13,Thunderstorm Wind,C,45,CARROLL,FFC,EST,0,0,0,0,.25K,,GENERAL PUBLIC,35.0,EG,,,,,,,,,,,The public reported that a tree was snapped in half by strong winds on the University of West Georgia Campus.,PDS
182,2004-12-10,34,-84,1183207,5432640,GEORGIA,13,Hail,C,77,COWETA,FFC,EST,0,0,0,0,,,GENERAL PUBLIC,0.88,,,,,,,,,,,,The public reported nickel-sized hail in the Sargent and Arnco Mills areas and penny-sized hail in Newnan.,PDS
183,2004-12-10,33,-85,1183207,5432641,GEORGIA,13,Thunderstorm Wind,C,77,COWETA,FFC,EST,0,0,0,0,1K,,GOVT OFFICIAL,50.0,EG,,,,,,,,,,,The Coweta County 911 Center reported that thunderstorm winds blew a portion of a roof off a carport and several objects were blown into the road nearby.  The public reported that a 100 foot pine tree was also blown down in the area.,PDS
184,2004-11-23,32,-92,1187064,5432507,LOUISIANA,22,Tornado,C,21,CALDWELL,SHV,CST,0,0,0,0,800K,,NWS STORM SURVEY,,,,,F2,12.0,300.0,,,,,,THIS TORNADO EXITED LA SALLE PARISH AND ENTERED THE SOUTHWEST CORNER OF CALDWELL PARISH JUST SOUTHWEST OF SPAULDING.  NUMEROUS TREES WERE BLOWN OVER AND SNAPPED OFF AT THE PARISH LINE.  THE TORNADO WAS RATED AN F1 AT THIS LOCATION.  THE TORNADO THEN TRACKED NORTHEAST TO THE COMMUNITY OF SPAULDING WHERE A FEW HOMES SUSTAINED ROOF DAMAGE.  THREE MILES NORTHEAST OF SPAULDING...HUNDREDS OF TREES WERE SNAPPED OFF IN A RAVINE.  THE TORNADO TRACKED FOUR MILES ALONG ROUTE 849 TO PARISH ROAD 730 WHERE TWO MOBILE HOMES WERE BLOWN 125 TO 150 YARDS AND DEMOLISHED.  IN THE TOWN OF HOLUM...SEVERAL HOMES WERE HEAVILY DAMAGED WHERE THE ROOF SEPARATED FROM THE HOME.  THE TORNADO WAS RATED AN F2 AT THIS LOCATION.  THE TORNADO THEN TRACKED NORTHEAST TO NEAR COPENHAGEN WHERE NUMEROUS TREES WERE SNAPPED OFF AND SEVERAL HOMES SUSTAINED ROOF DAMAGE.  THE TORNADO WAS RATED AN F1 AT THIS LOCATION.  THE TORNADO CONTINUED NORTHEAST AND CROSS THE OUACHITA RIVER.  ONE HOME SUSTAINED ROOF DAMAGE THERE.,PDS
